"ACCOUNTNUMBER","CUSTOMERID","LOCATIONID","ACTIVECODE","STATUSCODE","ADDRESSSEQ","PENALTYCODE","TAXCODE","TAXTYPE","ARCODE","BANKCODE","OPENDATE","TERMINATEDDATE","DWELLINGUNITS","STOPSHUTOFF","STOPPENALTY","DUEDATE","SICCODE","BUNCHCODE","SHUTOFFDATE","PIN","DEFERREDDUEDATE","LASTNOTICECODE","LASTNOTICEDATE","CASHONLY","NEMLASTTRUEUPDATE","NEMNEXTTRUEUPDATE","ENGINEERNUM","SERVICEADDRESS3","UPDATEDATE"
"210837515","191607","5000096652",2,0,1,53,0,0,8,8,"2015-09-15","2021-03-08",1,0,0,"2021-04-05","","","","","",0,"","","","","","","2025-05-09"
"210796480","191608","5000101776",2,0,1,55,0,1,8,8,"2017-01-31","2021-01-26",1,0,0,"2021-02-22","","","","","",0,"","","","","","","2025-05-09"
"210808516","191609.0","7000067469",2,0,1,53,0,0,8,8,"2015-09-05","2018-09-01",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210822813","191610.0","7000062885",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210795656","191613.0","7000066407",0,0,1,53,0,0,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210808582","191614.0","7000067475",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210837630","191617.0","7000064223",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210848744","191618.0","7000065273",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210808657","191619.0","7000067481",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210796555","191620.0","7000066770",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210824075","191621","5000094877",2,0,1,55,0,1,8,8,"2015-09-09","2022-04-01",1,0,0,"2022-04-29","","","","","",0,"","","","","","","2025-05-09"
"210822879","191622.0","7000062892",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210808722","191624.0","7000067487",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210837299","191625.0","7000064466",0,0,1,55,0,1,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210822491","191626.0","7000063482",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210848801","191627.0","7000065279",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210837755","191628","5000096700",2,0,1,53,0,0,8,8,"2015-09-23","2021-04-01",1,0,0,"2021-05-03","","","","","",0,"","","","","","","2025-05-09"
"210808798","191629.0","7000067493",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210795797","191630.0","7000066419",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210849122","191631.0","7000065594",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210822954","191632.0","7000062899",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210808863","191634.0","7000067499",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210822350","191635.0","7000063476",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210848859","191636.0","7000065285",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210824140","191640.0","7000063321",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210795937","191642.0","7000066431",0,0,1,55,0,1,8,8,"2015-09-25","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210823027","191643.0","7000062906",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210849180","191644.0","7000065600",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210812971","191645","5000093638",2,0,1,55,0,1,8,8,"2015-09-23","2021-02-24",1,0,0,"2021-04-26","","","","","",0,"","","","","","","2025-05-09"
"210851729","191649.0","7000066045",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200186866","191651.0","7000064247",0,0,1,53,0,0,8,8,"2016-11-30","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210837937","191653.0","7000064253",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210823093","191654.0","7000062913",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210837424","191655.0","7000064478",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210812731","191656.0","7000061905",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210849247","191657.0","7000065606",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210809001","191662","5000103251",2,0,1,53,0,0,8,8,"2015-09-22","2022-07-08",1,0,0,"2022-08-08","","","","","",0,"","","","","","","2025-05-09"
"210837995","191664.0","7000064259",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210823168","191665.0","7000062920",0,0,1,55,0,1,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210796141","191666.0","7000066449",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210809077","191667.0","7000067517",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210790812","191668.0","7000061519",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210849106","191669.0","7000065309",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210838117","191671.0","7000064271",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210810636","191672.0","7000061702",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210827102","191673.0","7000064372",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210809142","191674.0","7000067523",0,0,1,53,0,0,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210809217","191678.0","7000067529",0,0,1,53,0,0,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210801221","191680.0","7000062450",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210838175","191681.0","7000064277",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210810701","191683.0","7000061709",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210809283","191684","5000103299",2,0,1,53,0,0,8,8,"2015-09-04","2021-11-11",1,0,0,"2021-12-07","","","","","",0,"","","","","","","2025-05-09"
"210837482","191685","5000097217",2,0,1,53,0,0,8,8,"2015-09-15","2024-07-19",1,0,0,"2024-08-19","","","","","",0,"","","","","","","2025-05-09"
"210809358","191691.0","7000067541",0,0,1,53,0,0,8,8,"2024-08-23","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210797024","191692.0","7000066806",0,0,1,53,0,0,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210810777","191694.0","7000061716",0,0,1,53,0,0,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210824421","191697","5000094937",2,0,1,55,0,1,8,8,"2015-09-15","2023-02-15",1,0,0,"2023-03-13","","","","","",0,"","","","","","","2025-05-09"
"210838357","191699","5000096808",2,0,1,55,0,1,8,8,"2015-09-12","2021-03-04",1,0,0,"2021-03-30","","","","","",0,"","","","","","","2025-05-09"
"210796498","191702.0","7000066473",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210849221","191703","5000098871",2,0,1,53,0,0,8,8,"2015-09-05","2024-07-08",1,0,0,"2024-09-16","","","","","",0,"","","","","","","2025-05-09"
"210810842","191705.0","7000061723",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210797090","191706","5000101872",2,0,1,53,0,0,8,8,"2015-09-16","2022-07-01",1,0,0,"2022-08-01","","","","","",0,"","","","","","","2025-05-09"
"210838414","191708.0","7000064295",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210823647","191709.0","7000062969",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210849279","191711","5000098883",2,0,1,53,0,0,8,8,"2015-09-23","2020-12-28",1,0,0,"2021-02-01","","","","","",0,"","","","","","","2025-05-09"
"210837664","191712.0","7000064496",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210824497","191713.0","7000063351",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210809629","191714.0","7000067565",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210810917","191716.0","7000061730",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210838472","191717.0","7000064301",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210797165","191719","5000101884",2,0,1,53,0,0,8,8,"2015-09-22","2021-12-15",1,0,0,"2022-01-10","","","","","",0,"","","","","","","2025-05-09"
"210809704","191720","5000103371",2,0,1,55,0,1,8,8,"2015-09-18","2021-03-05",1,0,0,"2021-04-05","","","","","",0,"","","","","","","2025-05-09"
"210823712","191721.0","7000062976",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210838529","191726.0","7000064307",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210810983","191727.0","7000061737",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210824562","191730.0","7000063357",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210823788","191731.0","7000062983",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210797230","191732.0","7000066830",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210796985","191733","5000101235",2,0,1,53,0,0,8,8,"2015-09-05","2022-02-10",1,0,0,"2022-03-08","","","","","",0,"","","","","","","2025-05-09"
"210838654","191735","5000096868",2,0,1,55,0,1,8,8,"2015-09-15","2021-05-07",1,0,0,"2021-06-07","","","","","",0,"","","","","","","2025-05-09"
"210849461","191736.0","7000065345",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210837779","191737.0","7000064508",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210809910","191739.0","7000067589",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210811056","191740.0","7000061744",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210849487","191741.0","7000065630",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210809986","191744.0","7000067595",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210849528","191747.0","7000065351",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210797123","191748","5000101259",2,0,1,53,0,0,8,8,"2015-09-04","2024-08-15",1,0,0,"2024-09-30","","","","","",0,"","","","","","","2025-05-09"
"210811121","191749.0","7000061751",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210823928","191750","5000094248",2,0,1,53,0,0,8,8,"2015-09-17","2022-06-22",1,0,0,"2022-07-18","","","","","",0,"","","","","","","2025-05-09"
"210837846","191752.0","7000064514",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210849601","191753.0","7000065642",0,0,1,53,0,0,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210797189","191754.0","7000066521",0,0,1,53,0,0,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210797371","191755.0","7000066842",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210838769","191756.0","7000064331",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210849586","191757.0","7000065357",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210810123","191758.0","7000067607",0,0,1,53,0,0,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210824702","191761","5000094985",2,0,1,53,0,0,8,8,"2015-09-15","2022-05-09",1,0,0,"2022-06-06","","","","","",0,"","","","","","","2025-05-09"
"210838836","191762","5000096904",2,0,1,53,0,0,8,8,"2015-09-23","2023-08-18",1,0,0,"2023-09-15","","","","","",0,"","","","","","","2025-05-09"
"210797264","191763.0","7000066527",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210849643","191764","5000098955",2,0,1,53,0,0,8,8,"2015-09-03","2022-12-01",1,0,0,"2022-12-27","","","","","",0,"","","","","","","2025-05-09"
"210797537","191765","5000101944",2,0,1,55,0,1,8,8,"2021-06-24","2021-11-16",1,0,0,"2021-12-13","","","","","",0,"","","","","","","2025-05-09"
"210810189","191766.0","7000067613",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210837903","191767","5000097289",2,0,1,55,0,1,8,8,"2015-09-09","2022-03-18",1,0,0,"2022-04-29","","","","","",0,"","","","","","","2025-05-09"
"210849726","191768.0","7000065654",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210824067","191769","5000094276",2,0,1,53,0,0,8,8,"2015-09-16","2022-01-04",1,0,0,"2022-01-31","","","","","",0,"","","","","","","2025-05-09"
"210810264","191771.0","7000067619",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210811262","191772.0","7000061765",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210849768","191773.0","7000065369",2,0,1,53,0,0,8,8,"2015-09-17","2021-02-16",1,0,0,"2021-03-22","","","","","",0,"","","","","","","2025-05-09"
"210838894","191774.0","7000064343",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210824778","191775","5000094997",2,0,1,53,0,0,8,8,"2015-09-15","2022-05-09",1,0,0,"2022-06-06","","","","","",0,"","","","","","","2025-05-09"
"210797602","191776.0","7000066854",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210837961","191777","5000097301",2,0,1,55,0,1,8,8,"2015-09-09","2023-03-30",1,0,0,"2023-04-25","","","","","",0,"","","","","","","2025-05-09"
"210824132","191782.0","7000063018",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210838951","191783.0","7000064349",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210811337","191784.0","7000061772",0,0,1,53,0,0,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210797470","191786.0","7000066545",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210825198","191788.0","7000063399",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210797678","191789.0","7000066860",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210839983","191790","5000098120",2,0,1,55,0,1,8,8,"2015-09-12","2023-05-23",1,0,0,"2023-06-19","","","","","",0,"","","","","","","2025-05-09"
"210849841","191793","5000099580",2,0,1,53,0,0,8,8,"2015-09-12","2024-09-05",1,0,0,"2024-10-08","","","","","",0,"","","","","","","2025-05-09"
"210797545","191796.0","7000066551",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210849940","191797.0","7000065387",0,0,1,53,0,0,8,8,"2016-06-09","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210839016","191799","5000096940",2,0,1,53,0,0,8,8,"2015-09-17","2022-06-01",1,0,0,"2023-02-13","","","","","",0,"","","","","","","2025-05-09"
"210797610","191801","5000101343",2,0,1,53,0,0,8,8,"2015-09-23","2024-10-10",1,0,0,"2024-11-08","","","","","",0,"","","","","","","2025-05-09"
"210824273","191802.0","7000063032",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210825469","191803","5000095069",2,0,1,53,0,0,8,8,"2015-09-15","2023-09-29",1,0,0,"2023-11-03","","","","","",0,"","","","","","","2025-05-09"
"210850004","191805.0","7000065393",0,0,1,55,0,1,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210838084","191806","5000097325",2,0,1,53,0,0,8,8,"2015-09-17","2021-05-28",1,0,0,"2021-06-28","","","","","",0,"","","","","","","2025-05-09"
"210810545","191808","5000103515",2,0,1,53,0,0,8,8,"2015-09-16","2021-10-21",1,0,0,"2021-11-16","","","","","",0,"","","","","","","2025-05-09"
"210839074","191809.0","7000064361",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210797686","191810.0","7000066563",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210797884","191811.0","7000066872",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210850062","191814.0","7000065399",0,0,1,53,0,0,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210796323","191815.0","7000062030",0,0,1,55,0,1,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210839131","191816.0","7000064367",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210850020","191818.0","7000065678",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210838141","191820.0","7000064544",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210797949","191822.0","7000066878",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210850244","191824","5000099063",2,0,1,53,0,0,8,8,"2015-09-22","2021-06-10",1,0,0,"2021-07-06","","","","","",0,"","","","","","","2025-05-09"
"210808399","191825.0","7000062230",0,0,1,55,0,1,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210839189","191827.0","7000064373",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210810751","191828.0","7000067661",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210838208","191830.0","7000064550",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210850301","191832.0","7000065423",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210797892","191833.0","7000066581",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210798022","191834","5000102016",2,0,1,55,0,1,8,8,"2015-09-15","2023-11-09",1,0,0,"2023-12-11","","","","","",0,"","","","","","","2025-05-09"
